# 거리 단위 수정 보고서
생성일: 2025-11-24T09:25:24.746Z

## 요약
- 수정 대상: 977개
- 성공: 977개
- 실패: 0개

## 수정 내역

| ID | 산 | 등산로 | 기존 거리 | 수정 거리 |
| faef2be9-22fd-46f1-97ae-f4036ea60098 | 칠갑산 | 칠갑산 1번 코스 (역방향) | 8398m | 8.4km |
| b1047b3c-490e-4c8a-9831-e815dca32c53 | 천마산 | 천마산 4번 코스 (역방향) | 8379m | 8.4km |
| 07bdb47b-05a0-4f5a-b245-4e7c8cd6bdbd | 천마산 | 천마산 4번 코스 (정방향) | 8379m | 8.4km |
| c139bea9-89b2-425a-a915-21eeb5f0fc0a | 무등산 | 무등산 2번 코스 (왕복코스) | 8352m | 8.4km |
| a11c3d1d-09d1-45f4-b408-70795c2adeb3 | 백암산 | 백암산 1번 코스 (왕복코스) | 8351m | 8.4km |
| 553955b4-6c93-4e1d-90ce-c08b6add5a82 | 울진금강소나무숲길 | 울진금강소나무숲길 3번 코스 (왕복코스) | 8344m | 8.3km |
| ecc77251-3902-4532-8531-83878b5d424e | 금오산 | 금오산 6번 코스 (역방향) | 8341m | 8.3km |
| 33477da6-3ebd-443e-b0b6-930bc4f87de8 | 도봉산 | 도봉산 25번 코스 (정방향) | 8336m | 8.3km |
| 2fc8a836-b6c4-4469-b87e-b36f9a34dd6c | 변산 | 변산 1번 코스 (역방향) | 8317m | 8.3km |
| bc132f3b-0016-4230-b96a-fe82eac64340 | 팔공산 | 팔공산 10번 코스 (왕복코스) | 8311m | 8.3km |
| 4a84f7d6-e833-4b6d-a4c3-f6642bce5dd3 | 유명산 | 유명산 8번 코스 (왕복코스) | 8307m | 8.3km |
| 449c75b0-51e9-4285-ab52-b210bffcec15 | 팔공산 | 팔공산 3번 코스 (역방향) | 8300m | 8.3km |
| 03ef3978-fd55-40c3-a5c4-33c7c8334155 | 계룡산 | 계룡산 2번 코스 (정방향) | 8295m | 8.3km |
| 5de249ee-cc73-4148-8498-1310f47e2c18 | 계룡산 | 계룡산 2번 코스 (역방향) | 8295m | 8.3km |
| 44e2a029-9e0f-4cc7-afd4-c1beeea0b35d | 금오산 | 금오산 13번 코스 (왕복코스) | 8287m | 8.3km |
| 5381996b-6f0a-44a7-9a6f-57104ca2e17c | 감악산 | 감악산 6번 코스 (정방향) | 8283m | 8.3km |
| 65089fdd-845c-4be6-8479-026be86ab4cf | 무학산 | 무학산 6번 코스 (역방향) | 8269m | 8.3km |
| 068b1406-b912-40d6-9113-8e46c395062a | 무학산 | 무학산 6번 코스 (정방향) | 8269m | 8.3km |
| 265adda6-e767-4f65-8e74-d67541958c22 | 신불산 | 신불산 9번 코스 (정방향) | 8255m | 8.3km |
| 10442406-ed2e-488d-9e45-28258e32589f | 변산 | 변산 1번 코스 (정방향) | 8247m | 8.2km |
| ca9952b7-7804-4b13-9a5e-bfeaf6e9a91e | 백덕산 | 백덕산 4번 코스 (역방향) | 8194m | 8.2km |
| 4d533082-cde0-4a9e-81fe-324692a6eae6 | 북한산 | 북한산 17번 코스 (역방향) | 8194m | 8.2km |
| 0ca3aa2a-9308-4d3d-87cd-f37dc81c7ce4 | 백덕산 | 백덕산 4번 코스 (정방향) | 8187m | 8.2km |
| 8fac6f37-6c93-45ca-93a3-8438f1421721 | 금수산 | 금수산 6번 코스 (역방향) | 8187m | 8.2km |
| a8f13a09-bd28-4046-8ca3-e8a4b35368f9 | 금오산 | 금오산 9번 코스 (정방향) | 8184m | 8.2km |
| 799e91e1-0c88-4518-acec-7dd90a5196b3 | 소요산 | 소요산 8번 코스 (역방향) | 8158m | 8.2km |
| 7ce1a0f5-cf50-47c5-919a-ff70adf4c3fc | 백암산 | 백암산 3번 코스 (왕복코스) | 8158m | 8.2km |
| 1adb4a26-cd82-48ba-b608-b359f37583de | 덕숭산 | 덕숭산 2번 코스 (정방향) | 8152m | 8.2km |
| 6c5200af-4763-4819-9b29-bb395b366db7 | 북한산 | 북한산 17번 코스 (정방향) | 8152m | 8.2km |
| b9e59fe3-ae42-4ce0-9676-96b0577f75a1 | 소요산 | 소요산 8번 코스 (정방향) | 8124m | 8.1km |
| 789d3033-3d54-4728-b1b4-32bf3a09456a | 내연산 | 내연산 4번 코스 (정방향) | 8114m | 8.1km |
| 5bad39ab-d924-4490-b1b4-c31b37b30bfe | 계방산 | 계방산 2번 코스 (왕복코스) | 8111m | 8.1km |
| a18d171a-3975-46f0-aaed-c45c6500e7e2 | 연화산 | 연화산 1번 코스 (정방향) | 8108m | 8.1km |
| 02678434-0e8c-4c79-970a-36002dc0602f | 도봉산 | 도봉산 36번 코스 (정방향) | 8091m | 8.1km |
| c41b9734-2283-48d9-9768-09409e390327 | 조계산 | 조계산 1번 코스 (왕복코스) | 8084m | 8.1km |
| 638def8f-dca9-40b6-b7e2-57341227e215 | 무학산 | 무학산 5번 코스 (정방향) | 8078m | 8.1km |
| 4f8974c8-8bcb-47f0-89a0-609741a976c0 | 무학산 | 무학산 5번 코스 (역방향) | 8078m | 8.1km |
| 0be2fdcf-b359-44cd-8124-3a651b38a776 | 팔공산 | 팔공산 19번 코스 (정방향) | 8063m | 8.1km |
| c50cd500-a1b6-4aa6-96f6-5d31ead7f804 | 연화산 | 연화산 1번 코스 (역방향) | 8042m | 8km |
| cd280fa1-fa0f-4733-8453-9de1da6e1b87 | 팔공산 | 팔공산 11번 코스 (정방향) | 8042m | 8km |
| 1a07abd3-2f74-46de-a314-620c9af522bf | 금정산 | 금정산 4번 코스 (왕복코스) | 8009m | 8km |
| 7a0b6405-cf8a-45de-96cd-6c35b26ee34e | 무등산 | 무등산 7번 코스 (역방향) | 8009m | 8km |
| 7cad047a-7f53-48dd-8593-e9d17dce9e1f | 태백산 | 태백산 1번 코스 (왕복코스) | 7999m | 8km |
| 4cbf2cca-f299-4877-a0d1-f4fa3b86ec2c | 적상산 | 적상산 1번 코스 (역방향) | 7986m | 8km |
| 02e60c7c-cd85-47e5-a5be-2ccd480c8945 | 마이산 | 마이산 5번 코스 (역방향) | 7968m | 8km |
| da113794-33ed-4159-bd3f-b672ee6aaab6 | 무등산 | 무등산 15번 코스 (역방향) | 7953m | 8km |
| 17f983d1-b72c-4674-a59a-0fe03624d9a9 | 무등산 | 무등산 15번 코스 (정방향) | 7953m | 8km |
| a0f60850-e1b7-40f1-ade5-2c29be9ee5ed | 금수산 | 금수산 1번 코스 (역방향) | 7944m | 7.9km |
| 3adce45f-f49d-46df-a199-368218e362d1 | 천관산 | 천관산 6번 코스 (정방향) | 7896m | 7.9km |
| a1496eba-375d-46b7-8008-880ad069255c | 추월산 | 추월산 3번 코스 (왕복코스) | 7888m | 7.9km |
| 608d65c9-a6aa-416b-a832-2a8bfa98c432 | 북한산 | 북한산 19번 코스 (정방향) | 7872m | 7.9km |
| 62313f11-10c8-488e-95bf-aa86359456b3 | 태백산 | 태백산 6번 코스 (왕복코스) | 7859m | 7.9km |
| e82bfd73-94c7-48f0-96b1-2a447ac6b6fe | 북한산 | 북한산 29번 코스 (왕복코스) | 7790m | 7.8km |
| ea697fa6-02b0-4cc4-af59-4d24ed13fda3 | 변산 | 변산 2번 코스 (역방향) | 7762m | 7.8km |
| 013c4a63-2344-4f17-9e40-f8865f4591e2 | 관악산 | 관악산 19번 코스 (왕복코스) | 7762m | 7.8km |
| 7fed92c5-0ccb-4f26-80da-561315773172 | 변산 | 변산 2번 코스 (정방향) | 7762m | 7.8km |
| 5a618fae-da4d-4647-a197-f782c852cf87 | 화왕산 | 화왕산 5번 코스 (역방향) | 7754m | 7.8km |
| 0367e40c-0e8e-4694-8662-13dadcd9150b | 화왕산 | 화왕산 5번 코스 (정방향) | 7754m | 7.8km |
| 1ebf6881-7915-436a-a23e-a6f4ceaca514 | 계룡산 | 계룡산 4번 코스 (왕복코스) | 7742m | 7.7km |
| e992ce79-5da5-4476-80d4-063dc4e4b3d6 | 소백산 | 소백산 8번 코스 (왕복코스) | 7738m | 7.7km |
| a48da5ba-68be-4ded-aa61-26a082629bbd | 무등산 | 무등산 3번 코스 (왕복코스) | 7720m | 7.7km |
| 039b5b7a-3b86-46a4-bf5d-50c840d33c24 | 무등산 | 무등산 23번 코스 (정방향) | 7713m | 7.7km |
| c76baa77-82fa-417e-b35d-eda6bb8f189a | 백운산(포천) | 백운산(포천) 6번 코스 (정방향) | 7712m | 7.7km |
| 0f2bdbbf-f70e-405b-a06c-ab5aac076861 | 백운산(포천) | 백운산(포천) 6번 코스 (역방향) | 7711m | 7.7km |
| 97f9263e-38a8-46bb-9d10-a97e65b74825 | 관악산 | 관악산 8번 코스 (정방향) | 7709m | 7.7km |
| 381b1e08-41db-49b1-a0be-fae9595f9efe | 팔영산 | 팔영산 1번 코스 (정방향) | 7707m | 7.7km |
| dc662dd3-5946-4a33-be89-b9706e098269 | 팔영산 | 팔영산 1번 코스 (역방향) | 7707m | 7.7km |
| 73f8d8e6-3af1-4269-8021-d91850d62319 | 천성산 | 천성산 1번 코스 (역방향) | 7705m | 7.7km |
| 4021c17b-7a6a-4383-b8f2-5086e9cfab10 | 천성산 | 천성산 1번 코스 (정방향) | 7705m | 7.7km |
| 9f4f4bc5-6b59-426d-b757-9fa633b71cba | 금산 | 금산 1번 코스 (정방향) | 7698m | 7.7km |
| acc75686-2c6f-48a4-85b4-a4180478af42 | 금수산 | 금수산 5번 코스 (역방향) | 7689m | 7.7km |
| bfdb9b27-1e43-48d4-9c81-b1b90af778e4 | 도봉산 | 도봉산 38번 코스 (왕복코스) | 7684m | 7.7km |
| 4a0bf141-4ffd-4aa0-b0fc-63380da56dd3 | 무등산 | 무등산 7번 코스 (정방향) | 7678m | 7.7km |
| d4188147-f54a-49f1-9051-88751faca789 | 관악산 | 관악산 9번 코스 (정방향) | 7662m | 7.7km |
| d92cf4c4-3b6f-45d5-ae85-e51e99b755c3 | 삼악산 | 삼악산 2번 코스 (역방향) | 7647m | 7.6km |
| cfdfff89-15c4-4074-8724-2d55759f1c0b | 삼악산 | 삼악산 2번 코스 (정방향) | 7647m | 7.6km |
| 92bed64b-2334-4813-a9cd-b53f851aeb25 | 모악산 | 모악산 1번 코스 (정방향) | 7644m | 7.6km |
| 39b04284-926a-4169-8b16-57210bf2ef0e | 금정산 | 금정산 11번 코스 (정방향) | 7621m | 7.6km |
| 1382a48d-e034-49dc-9fff-4e4c2bfe9783 | 소요산 | 소요산 1번 코스 (왕복코스) | 7584m | 7.6km |
| ac606b1f-f643-44ea-9108-d1f073eca93d | 운문산 | 운문산 2번 코스 (정방향) | 7565m | 7.6km |
| 0ada421c-32c9-4a4b-b6e7-76e0201c3b14 | 운문산 | 운문산 2번 코스 (역방향) | 7561m | 7.6km |
| 0c780150-333f-401f-88c1-d29d962555f5 | 백운산(광양) | 백운산(광양) 6번 코스 (역방향) | 7557m | 7.6km |
| 47f927ab-aace-412c-96e1-c10999544ecb | 감악산 | 감악산 5번 코스 (정방향) | 7553m | 7.6km |
| 5c367560-164c-430a-83fc-52a050d9b6ab | 감악산 | 감악산 5번 코스 (역방향) | 7553m | 7.6km |
| 36747269-b006-4836-8e62-2aacb48202bc | 감악산 | 감악산 4번 코스 (정방향) | 7536m | 7.5km |
| 1af193ed-3200-4ed2-910e-71c423d94fcb | 감악산 | 감악산 4번 코스 (역방향) | 7536m | 7.5km |
| 59085c42-4031-4c1e-9554-f89b8d54d00d | 속리산 | 속리산 3번 코스 (역방향) | 7536m | 7.5km |
| ecfaf977-a4f9-4296-a402-ba5aa68a9509 | 속리산 | 속리산 3번 코스 (정방향) | 7535m | 7.5km |
| f1396087-dd18-477f-930f-f90daa134acc | 재약산 | 재약산 6번 코스 (왕복코스) | 7525m | 7.5km |
| e926ab58-233f-46ec-bac7-bdbb73abd006 | 북한산 | 북한산 27번 코스 (정방향) | 7515m | 7.5km |
| cb98618e-d1c5-4b03-b3be-bc296cc82fc5 | 도봉산 | 도봉산 3번 코스 (왕복코스) | 7495m | 7.5km |
| cbb8a1ea-5359-4cf8-bb16-267250a13d5e | 소요산 | 소요산 3번 코스 (정방향) | 7477m | 7.5km |
| 490fe728-f84b-4218-a60f-b50fab4ea024 | 월출산 | 월출산 2번 코스 (정방향) | 7460m | 7.5km |
| 738a8bf4-3ea2-4bca-9cbb-8674039dadea | 관악산 | 관악산 11번 코스 (정방향) | 7428m | 7.4km |
| aa179193-56f5-4b9d-b444-7b695164f733 | 금정산 | 금정산 29번 코스 (왕복코스) | 7428m | 7.4km |
| 60473ad8-f8c9-44c6-9d26-8ad4f4603188 | 무등산 | 무등산 26번 코스 (역방향) | 7401m | 7.4km |
| db79785a-ec73-4a5e-b970-430d5ead9175 | 무등산 | 무등산 26번 코스 (정방향) | 7401m | 7.4km |
| 90b4c8ac-5831-4205-bbb1-512c781bbcc8 | 북한산 | 북한산 23번 코스 (정방향) | 7399m | 7.4km |
| fc633ed2-1045-4bdf-bff4-087f7de6b80d | 금정산 | 금정산 12번 코스 (정방향) | 7393m | 7.4km |
| f3f52c19-e2a0-42b4-bf52-649dc4159898 | 금정산 | 금정산 12번 코스 (역방향) | 7393m | 7.4km |
| 5c5f07ec-117f-4b18-93b6-da9db02c856c | 지리산 | 지리산 2번 코스 (역방향) | 7377m | 7.4km |
| 97862fd8-03b7-43f4-ab99-1cf9f615308d | 강천산 | 강천산 2번 코스 (정방향) | 7334m | 7.3km |
| 76c26f89-dbcf-445f-b7c8-5064dcade922 | 주왕산 | 주왕산 1번 코스 (정방향) | 7322m | 7.3km |
| de8340b5-2f1f-4fbb-a68b-edea90744270 | 백운산(광양) | 백운산(광양) 2번 코스 (정방향) | 7293m | 7.3km |
| 86176c9c-88a8-4763-8776-a563984e817b | 감악산 | 감악산 7번 코스 (역방향) | 7260m | 7.3km |
| f3a4aebe-cdc0-48cf-acaa-737410b7b630 | 북한산 | 북한산 23번 코스 (역방향) | 7257m | 7.3km |
| f272ac83-080a-44bc-876e-ab125b2fe3ec | 북한산 | 북한산 14번 코스 (역방향) | 7231m | 7.2km |
| 5a63c1ad-c7be-4160-b5b5-3df4bb360062 | 북한산 | 북한산 14번 코스 (정방향) | 7231m | 7.2km |
| cdbf718c-45e8-457f-87bc-38c442e26bb0 | 천마산 | 천마산 6번 코스 (정방향) | 7220m | 7.2km |
| a168d531-6732-439f-82b5-ce990fce97cd | 무등산 | 무등산 10번 코스 (왕복코스) | 7219m | 7.2km |
| bcda2be8-782f-441b-a3da-b8cbae1ebbf8 | 미륵산 | 미륵산 1번 코스 (역방향) | 7210m | 7.2km |
| bbcceccd-a06f-455e-b979-1f4d6713435b | 북한산 | 북한산 20번 코스 (왕복코스) | 7184m | 7.2km |
| a87ac8f3-2db3-4c7e-997c-21f750573709 | 북한산 | 북한산 55번 코스 (왕복코스) | 7150m | 7.2km |
| a4b3213d-0c8f-45a4-886a-74bd7089370c | 월출산 | 월출산 1번 코스 (역방향) | 7144m | 7.1km |
| c1ada642-0a9a-4003-b90b-59b8dcc406f8 | 월출산 | 월출산 1번 코스 (정방향) | 7144m | 7.1km |
| ff031681-4fe9-4c4d-a1d5-6075606c4491 | 덕유산 | 덕유산 4번 코스 (정방향) | 7131m | 7.1km |
| 24e312a2-9930-4118-8304-08eda88ff144 | 관악산 | 관악산 7번 코스 (정방향) | 7123m | 7.1km |
| 30eae409-b030-4c78-b52e-4ae4bedf267b | 관악산 | 관악산 7번 코스 (역방향) | 7123m | 7.1km |
| 1288b463-b280-499a-ac3e-20929e12bfb0 | 마니산 | 마니산 2번 코스 (정방향) | 7122m | 7.1km |
| e0b6aa98-a71d-4148-aeb3-5a14194a5651 | 삼악산 | 삼악산 16번 코스 (왕복코스) | 7115m | 7.1km |
| 572979e3-4993-439a-aabb-804a32d4c755 | 무학산 | 무학산 1번 코스 (정방향) | 7096m | 7.1km |
| 615f58aa-aaa3-4eac-bfa8-8a2fa6f83bfa | 무학산 | 무학산 1번 코스 (역방향) | 7096m | 7.1km |
| 60a4b546-2099-4e6a-9be4-70c81cd15b5a | 천마산 | 천마산 3번 코스 (정방향) | 7096m | 7.1km |
| 70ddbca0-5580-4231-9ed1-eb25bf2b2b1f | 축령산 | 축령산 4번 코스 (정방향) | 7093m | 7.1km |
| f316faa8-3854-4bed-8bcc-580ec41054ee | 천마산 | 천마산 3번 코스 (역방향) | 7093m | 7.1km |
| 1784f011-07de-48b4-a67e-0b3add31b7a1 | 화왕산 | 화왕산 2번 코스 (왕복코스) | 7085m | 7.1km |
| 1ec47682-40f5-49de-b17d-b9d99a5aa6c5 | 남산 | 남산 3번 코스 (정방향) | 6994m | 7km |
| 5c8bf345-071f-444c-8aa9-754e9b8fa6ca | 남산 | 남산 3번 코스 (역방향) | 6994m | 7km |
| f11082e7-47ee-48e7-85b6-4c445d5c8539 | 금오산 | 금오산 5번 코스 (정방향) | 6981m | 7km |
| d301ddfa-5aba-4701-8fb0-eacfa66969bb | 금오산 | 금오산 5번 코스 (역방향) | 6981m | 7km |
| f0f8d4c1-0d25-450d-b7b9-f34d9466ea1c | 팔공산 | 팔공산 5번 코스 (역방향) | 6959m | 7km |
| cb2a7319-f182-496b-997b-303483f19978 | 천마산 | 천마산 1번 코스 (정방향) | 6927m | 6.9km |
| 5cea1e64-0c22-4c2e-8d78-7f31f3f1d9ef | 월출산 | 월출산 3번 코스 (정방향) | 6918m | 6.9km |
| 45878f6d-8eb9-44cb-8086-7d16b8b1a82c | 북한산 | 북한산 10번 코스 (역방향) | 6892m | 6.9km |
| 28a16a7f-2c55-4e2a-8525-aef9fcc17301 | 북한산 | 북한산 10번 코스 (정방향) | 6892m | 6.9km |
| 2a764f4f-88a3-4ee1-b2ba-8bf2591ecf43 | 북한산 | 북한산 27번 코스 (역방향) | 6891m | 6.9km |
| 457a2bb4-04df-4ea7-847e-b67a0d3dacf0 | 무학산 | 무학산 2번 코스 (정방향) | 6849m | 6.8km |
| a8e8bc9a-96fa-476d-a8a6-134339d9962b | 무학산 | 무학산 2번 코스 (역방향) | 6849m | 6.8km |
| 9b868bd1-7b67-4b42-b109-484d1910bf2a | 미륵산 | 미륵산 1번 코스 (정방향) | 6844m | 6.8km |
| 5a80c339-3a33-4cd8-870e-220bdd0d55ab | 무등산 | 무등산 19번 코스 (정방향) | 6828m | 6.8km |
| 6deecc69-51b5-49bb-a68d-a9e093f824bf | 남산 | 남산 2번 코스 (정방향) | 6828m | 6.8km |
| df906d16-f1de-4eb4-8c8e-db33545b94be | 팔공산 | 팔공산 4번 코스 (역방향) | 6827m | 6.8km |
| 95b4d212-955c-4752-97eb-48b82d9738c3 | 북한산 | 북한산 35번 코스 (왕복코스) | 6799m | 6.8km |
| ab5d85f3-4f66-4b8b-8a10-0a044a7266ab | 재약산 | 재약산 7번 코스 (정방향) | 6787m | 6.8km |
| 35413906-c2ee-4e20-a280-a3f4136725d6 | 재약산 | 재약산 7번 코스 (역방향) | 6787m | 6.8km |
| 30b0de8d-4be2-44ce-b464-c54f357b9b5d | 관악산 | 관악산 2번 코스 (역방향) | 6782m | 6.8km |
| d964deb9-4447-44ab-90e2-d270b61f6f77 | 치악산 | 치악산 7번 코스 (정방향) | 6778m | 6.8km |
| c310cc41-70ff-4c70-a7ec-01529d0923bf | 금정산 | 금정산 15번 코스 (역방향) | 6770m | 6.8km |
| d1b5fd94-9949-49ce-ae64-3ca6e2880d0f | 금정산 | 금정산 15번 코스 (정방향) | 6770m | 6.8km |
| 22d7a64c-ef49-482f-b244-1c5c73ccd9b9 | 도봉산 | 도봉산 16번 코스 (정방향) | 6769m | 6.8km |
| 596f1f7a-1110-4b4a-852c-3227138e29d2 | 도봉산 | 도봉산 16번 코스 (역방향) | 6769m | 6.8km |
| 9719effa-cdc0-4901-ae55-e54afdf7f950 | 덕유산 | 덕유산 7번 코스 (왕복코스) | 6767m | 6.8km |
| 8981d2a5-d8b7-4e89-bc5e-54cf8d931233 | 공작산 | 공작산 4번 코스 (정방향) | 6765m | 6.8km |
| c86bf6ec-e85b-426a-92bf-dd3153bee084 | 북한산 | 북한산 22번 코스 (정방향) | 6757m | 6.8km |
| 54e03833-7f77-4ca9-a130-d1915b6419cc | 화왕산 | 화왕산 1번 코스 (왕복코스) | 6750m | 6.8km |
| cbccccaf-f43f-44c3-85f2-88de25b2eb88 | 금정산 | 금정산 10번 코스 (역방향) | 6738m | 6.7km |
| 5e28e2f9-0c47-479c-b0c0-304f2b44cea2 | 금정산 | 금정산 10번 코스 (정방향) | 6738m | 6.7km |
| 1adc4323-ce08-4a24-a5a0-08eb48b3132c | 지리산둘레길 | 지리산둘레길 20번 코스 (왕복코스) | 6734m | 6.7km |
| 67ce2e75-2734-405f-a1dc-8d456384f9db | 오봉산 | 오봉산 1번 코스 (정방향) | 6688m | 6.7km |
| 69ca572b-4b9b-41b8-a2be-86dfbaa2f74c | 천관산 | 천관산 1번 코스 (왕복코스) | 6674m | 6.7km |
| eab4b8b7-0a7d-49b6-90c6-9fc6718e6331 | 천마산 | 천마산 7번 코스 (왕복코스) | 6665m | 6.7km |
| cfa617eb-ed30-4243-9039-4c8fdfd618e7 | 도봉산 | 도봉산 40번 코스 (정방향) | 6662m | 6.7km |
| 3e66152d-5abb-4620-92ae-657b7dd4d261 | 천관산 | 천관산 3번 코스 (역방향) | 6654m | 6.7km |
| 4274eba5-eccd-4ee8-b1df-291e11abe80d | 운악산 | 운악산 2번 코스 (역방향) | 6632m | 6.6km |
| f02431ca-bef4-4d31-aeed-da6c52df2e08 | 금오산 | 금오산 3번 코스 (왕복코스) | 6628m | 6.6km |
| ccb74609-df17-4744-a3c1-6ed5d4cfe11c | 천관산 | 천관산 3번 코스 (정방향) | 6625m | 6.6km |
| a1d5f30f-11ea-4d90-83db-ee1495313b3c | 강천산 | 강천산 1번 코스 (왕복코스) | 6625m | 6.6km |
| 70f2d885-46b3-42ec-9998-3fb5658c4eb0 | 운악산 | 운악산 2번 코스 (정방향) | 6619m | 6.6km |
| d095db80-de04-4552-b0e2-65be516b366e | 오봉산 | 오봉산 1번 코스 (역방향) | 6619m | 6.6km |
| d001418d-a877-4bcd-8f40-3fe457dc02b4 | 도봉산 | 도봉산 8번 코스 (역방향) | 6599m | 6.6km |
| 7c3ca8b7-2670-4956-8f7a-3d99f1264400 | 무등산 | 무등산 1번 코스 (왕복코스) | 6575m | 6.6km |
| 0a83f76e-ede3-4b5e-b824-2c04e76feae1 | 가야산 | 가야산 3번 코스 (역방향) | 6571m | 6.6km |
| 0c158308-a12d-4014-a89d-17b37680037e | 가리산 | 가리산 1번 코스 (정방향) | 6547m | 6.5km |
| 26069bc8-ad03-45ef-a90b-05e64c513d9f | 금오산 | 금오산 2번 코스 (정방향) | 6486m | 6.5km |
| 890fdafd-bc80-4d2b-8f57-34dec1dc52bf | 금오산 | 금오산 2번 코스 (역방향) | 6486m | 6.5km |
| 79895b0b-4e68-4a54-b7d6-2d7680016733 | 축령산 | 축령산 1번 코스 (역방향) | 6479m | 6.5km |
| dac21463-0f89-4d94-89c1-81c140ab06bc | 북한산 | 북한산 18번 코스 (역방향) | 6459m | 6.5km |
| 95a2fdb3-ff1c-4694-a1ac-93b7fa67dfc0 | 월출산 | 월출산 4번 코스 (정방향) | 6452m | 6.5km |
| 61183d14-664f-4811-aa9b-e7c9f036c8fb | 천마산 | 천마산 2번 코스 (역방향) | 6422m | 6.4km |
| b436f5c0-d83e-4f0a-b758-32af7412373b | 북한산 | 북한산 48번 코스 (왕복코스) | 6421m | 6.4km |
| 90ac770b-39c1-4117-9907-ff96bbca4fc2 | 금정산 | 금정산 9번 코스 (역방향) | 6415m | 6.4km |
| 1a22abb7-eaee-4288-ae81-c1607a2327ef | 금정산 | 금정산 9번 코스 (정방향) | 6415m | 6.4km |
| ccec658a-ddc3-4674-83b4-a819d4ab8499 | 금정산 | 금정산 22번 코스 (정방향) | 6395m | 6.4km |
| 7004eff0-e3bb-4260-9d89-a6e7c508c9f5 | 금정산 | 금정산 22번 코스 (역방향) | 6395m | 6.4km |
| 23cfbec2-2e2b-4ac3-b25a-a7ee6bb8508b | 소요산 | 소요산 7번 코스 (정방향) | 6388m | 6.4km |
| ca820aa3-043d-48bf-b967-f6b16e068de8 | 덕항산 | 덕항산 1번 코스 (역방향) | 6369m | 6.4km |
| d59f8388-1f51-4160-a9e0-f33c610eb8cc | 관악산 | 관악산 5번 코스 (정방향) | 6365m | 6.4km |
| ce39a29d-cb04-4d1a-831d-86db22e24f8e | 팔공산 | 팔공산 5번 코스 (정방향) | 6364m | 6.4km |
| ecb69b0d-e347-4836-992d-de6584b922d0 | 금정산 | 금정산 14번 코스 (정방향) | 6338m | 6.3km |
| 92437a8e-47e0-4841-8411-c82f61a6926e | 금정산 | 금정산 14번 코스 (역방향) | 6333m | 6.3km |
| 8206c1b4-56f7-4f78-83d1-9df9dc633ed0 | 추월산 | 추월산 2번 코스 (역방향) | 6329m | 6.3km |
| 68f0b61c-8dbb-40cb-b2f8-509f6ad17ba7 | 재약산 | 재약산 12번 코스 (정방향) | 6320m | 6.3km |
| 49c84267-75b5-46d7-bd8c-7247fbdf35c9 | 재약산 | 재약산 12번 코스 (역방향) | 6320m | 6.3km |
| 823f0d38-88f1-4b17-b2a6-3889925e8987 | 남산 | 남산 4번 코스 (왕복코스) | 6314m | 6.3km |
| 63815552-4b5d-4d37-9a4f-3292f3bd3dce | 월악산 | 월악산 3번 코스 (왕복코스) | 6279m | 6.3km |
| ad10e625-db92-4d1c-b187-4ff64832d2ca | 내연산 | 내연산 5번 코스 (왕복코스) | 6262m | 6.3km |
| 9f958f99-53f0-4512-9126-a2fd3b2ed2f8 | 금정산 | 금정산 5번 코스 (정방향) | 6253m | 6.3km |
| d9ac4bc8-d0e4-45e3-bba8-8739d08f4da4 | 운악산 | 운악산 1번 코스 (왕복코스) | 6242m | 6.2km |
| 4ac647b3-7a46-4faf-abf8-6d6761e4e041 | 덕항산 | 덕항산 2번 코스 (역방향) | 6234m | 6.2km |
| 1e555f89-0c36-449e-aab0-ff7871cbafaa | 덕항산 | 덕항산 2번 코스 (정방향) | 6234m | 6.2km |
| ca7d53fe-029b-4c01-8741-45da4987b697 | 계룡산 | 계룡산 5번 코스 (왕복코스) | 6234m | 6.2km |
| c345b4b3-7b17-476c-9709-d3988f419edd | 두타산 | 두타산 3번 코스 (역방향) | 6177m | 6.2km |
| 98ce7df5-b494-43c7-b6a2-805cd17ddca9 | 두타산 | 두타산 3번 코스 (정방향) | 6177m | 6.2km |
| bfac9247-42b0-4d86-a0a8-37c30c1f986d | 천태산 | 천태산 2번 코스 (왕복코스) | 6172m | 6.2km |
| 1e52e304-1a85-4d66-805c-70b8ffe96686 | 무등산 | 무등산 22번 코스 (정방향) | 6162m | 6.2km |
| 66539aeb-de03-498b-88b1-83509b0df1b4 | 무등산 | 무등산 22번 코스 (역방향) | 6162m | 6.2km |
| 26ce0808-dbc1-4e09-8b36-e1b9c467972a | 용화산 | 용화산 2번 코스 (역방향) | 6134m | 6.1km |
| 6a987460-6b34-41e5-bedb-85e5db526ca0 | 마니산 | 마니산 1번 코스 (정방향) | 6132m | 6.1km |
| 743c643d-b642-4f8a-a76c-fd9f4fb63ac0 | 금정산 | 금정산 8번 코스 (왕복코스) | 6130m | 6.1km |
| 8ce61126-a2ee-4e7f-ad7f-34861c6c1dbf | 북한산 | 북한산 9번 코스 (역방향) | 6121m | 6.1km |
| 7fd30f37-ca8a-458c-9df7-42b9410c5f21 | 도봉산 | 도봉산 44번 코스 (왕복코스) | 6097m | 6.1km |
| 09c54209-4c3c-4bc6-95d8-dbef52f85ac9 | 감악산 | 감악산 8번 코스 (왕복코스) | 6089m | 6.1km |
| c514c18e-0b9b-4013-8dbf-285c2caba005 | 지리산둘레길 | 지리산둘레길 12번 코스 (왕복코스) | 6052m | 6.1km |
